renabap_id|nombre|provincia|departamento|localidad|cantidad_familias_aproximada|decada_de_creacion|anio_de_creacion|energia_electrica|efluentes_cloacales|agua_corriente|cocina|calefaccion|situacion_dominial|clasificacion_barrio|superficie_m2
5113|NM3487|PR6|DP264|LC690|CN5|DC7|ND10|NR2|FL2|GC7|CC3|CL5|ST1|CL1|SP4678
5114|NM3488|PR22|DP168|LC469|CN363|DC7|ND3|NR3|FL2|GC2|CC1|CL4|ST1|CL1|SP4679
5115|NM3489|PR22|DP168|LC469|CN15|DC2|ND1|NR3|FL1|GC2|CC1|CL2|ST1|CL1|SP4680
5116|NM692|PR22|DP168|LC469|CN172|DC2|ND1|NR2|FL4|GC2|CC5|CL6|ST2|CL1|SP4681
5117|NM3490|PR22|DP168|LC469|CN61|DC2|ND1|NR3|FL2|GC5|CC1|CL2|ST1|CL1|SP4682
5118|NM3491|PR22|DP168|LC469|CN11|DC2|ND1|NR3|FL1|GC2|CC1|CL2|ST1|CL1|SP4683
5119|NM19|PR22|DP168|LC469|CN100|DC2|ND1|NR3|FL2|GC2|CC1|CL2|ST1|CL1|SP4684
5120|NM3492|PR22|DP168|LC469|CN239|DC7|ND6|NR10|FL2|GC2|CC1|CL3|ST2|CL1|SP4685
5121|NM1082|PR22|DP168|LC469|CN22|DC2|ND1|NR2|FL2|GC2|CC1|CL3|ST2|CL2|SP4686
5122|NM3493|PR2|DP80|LC258|CN126|DC7|ND9|NR2|FL2|GC2|CC1|CL5|ST2|CL1|SP4687
5123|NM3494|PR2|DP80|LC258|CN5|DC7|ND8|NR2|FL2|GC2|CC1|CL3|ST2|CL1|SP4688
5124|NM3495|PR2|DP80|LC258|CN61|DC7|ND10|NR2|FL2|GC2|CC1|CL4|ST2|CL1|SP4689
5125|NM3496|PR2|DP80|LC258|CN58|DC7|ND9|NR2|FL2|GC2|CC1|CL5|ST2|CL1|SP4690
5126|NM322|PR2|DP80|LC258|CN24|DC7|ND9|NR2|FL2|GC2|CC1|CL3|ST2|CL1|SP4691
5127|NM3497|PR2|DP80|LC258|CN41|DC7|ND3|NR3|FL2|GC2|CC1|CL3|ST2|CL1|SP4692
5128|NM3498|PR2|DP80|LC258|CN51|DC2|ND1|NR2|FL2|GC2|CC1|CL4|ST2|CL2|SP4693
5129|NM2232|PR2|DP80|LC258|CN16|DC2|ND1|NR2|FL2|GC2|CC1|CL5|ST2|CL2|SP4694
5130|NM3499|PR2|DP80|LC258|CN45|DC7|ND7|NR2|FL4|GC2|CC1|CL4|ST2|CL1|SP4695
5131|NM3500|PR2|DP80|LC258|CN37|DC4|ND1|NR2|FL1|GC3|CC4|CL2|ST2|CL1|SP4696
5132|NM3501|PR2|DP80|LC258|CN15|DC1|ND1|NR3|FL2|GC2|CC1|CL4|ST3|CL1|SP4697
5133|NM3502|PR2|DP80|LC258|CN5|DC2|ND1|NR2|FL1|GC6|CC1|CL2|ST2|CL2|SP4698
5134|NM3503|PR2|DP80|LC258|CN15|DC7|ND5|NR6|FL2|GC2|CC3|CL5|ST2|CL1|SP4699
5135|NM3504|PR2|DP80|LC258|CN95|DC7|ND9|NR2|FL1|GC2|CC1|CL4|ST2|CL1|SP4700
5136|NM1134|PR2|DP80|LC258|CN110|DC2|ND1|NR2|FL2|GC2|CC1|CL5|ST2|CL2|SP4701
5137|NM3505|PR2|DP80|LC258|CN23|DC7|ND6|NR2|FL1|GC2|CC1|CL4|ST2|CL2|SP4702
5138|NM3506|PR2|DP80|LC258|CN64|DC7|ND9|NR2|FL2|GC2|CC1|CL2|ST2|CL2|SP4703
5139|NM3507|PR2|DP80|LC258|CN23|DC7|ND7|NR2|FL2|GC2|CC1|CL4|ST2|CL1|SP4704
5140|NM2830|PR2|DP81|LC264|CN105|DC2|ND1|NR7|FL2|GC5|CC3|CL2|ST1|CL1|SP4705
5141|NM3508|PR2|DP81|LC264|CN100|DC7|ND6|NR6|FL2|GC5|CC3|CL2|ST2|CL1|SP4706
5142|NM1252|PR2|DP81|LC691|CN61|DC3|ND1|NR1|FL1|GC5|CC1|CL2|ST2|CL1|SP4707
5143|NM3509|PR2|DP81|LC285|CN45|DC1|ND1|NR3|FL1|GC6|CC1|CL2|ST1|CL1|SP4708
5144|NM3510|PR2|DP81|LC285|CN61|DC1|ND1|NR3|FL1|GC6|CC1|CL2|ST3|CL1|SP4709
5145|NM829|PR2|DP81|LC285|CN21|DC4|ND1|NR3|FL2|GC2|CC1|CL4|ST1|CL1|SP4710
5146|NM3511|PR2|DP81|LC285|CN41|DC4|ND1|NR2|FL2|GC2|CC1|CL2|ST2|CL1|SP4711
5147|NM37|PR2|DP81|LC246|CN116|DC7|ND4|NR2|FL2|GC2|CC1|CL4|ST2|CL1|SP4712
5148|NM3512|PR2|DP81|LC692|CN95|DC2|ND1|NR3|FL1|GC2|CC1|CL2|ST2|CL1|SP4713
5149|NM3513|PR2|DP81|LC260|CN126|DC1|ND1|NR2|FL2|GC3|CC1|CL4|ST3|CL1|SP4714
5150|NM3514|PR2|DP81|LC260|CN17|DC3|ND1|NR2|FL2|GC3|CC1|CL2|ST3|CL1|SP4715
5151|NM3515|PR2|DP265|LC693|CN15|DC7|ND7|NR3|FL2|GC2|CC1|CL2|ST2|CL1|SP4716
5152|NM699|PR2|DP265|LC693|CN22|DC1|ND1|NR3|FL2|GC5|CC1|CL2|ST2|CL1|SP4717
5153|NM463|PR2|DP265|LC693|CN1|DC1|ND1|NR3|FL2|GC5|CC3|CL2|ST2|CL1|SP4718
5154|NM1527|PR2|DP265|LC693|CN60|DC1|ND1|NR3|FL2|GC5|CC1|CL2|ST2|CL1|SP4719
5155|NM2830|PR2|DP265|LC693|CN23|DC3|ND1|NR3|FL2|GC2|CC1|CL2|ST2|CL1|SP4720
5156|NM3516|PR2|DP265|LC693|CN80|DC5|ND1|NR3|FL2|GC5|CC1|CL2|ST2|CL1|SP4721
5157|NM3517|PR2|DP265|LC693|CN24|DC7|ND7|NR3|FL2|GC5|CC1|CL2|ST2|CL1|SP4722
5158|NM2904|PR2|DP265|LC693|CN45|DC1|ND1|NR3|FL2|GC2|CC1|CL2|ST2|CL1|SP4723
5159|NM3518|PR2|DP265|LC693|CN23|DC1|ND1|NR3|FL2|GC5|CC3|CL2|ST2|CL1|SP4724
5160|NM613|PR2|DP108|LC694|CN296|DC4|ND1|NR3|FL1|GC1|CC1|CL2|ST1|CL1|SP4725
5161|NM1001|PR2|DP9|LC570|CN287|DC7|ND10|NR2|FL2|GC2|CC1|CL3|ST2|CL1|SP4726
5162|NM3519|PR2|DP9|LC570|CN31|DC7|ND9|NR2|FL2|GC2|CC1|CL2|ST2|CL1|SP4727
5163|NM3520|PR2|DP9|LC284|CN431|DC2|ND1|NR2|FL2|GC2|CC1|CL4|ST2|CL1|SP4728
5164|NM166|PR2|DP83|LC267|CN23|DC2|ND1|NR3|FL2|GC2|CC1|CL2|ST2|CL1|SP4729
5165|NM3521|PR2|DP83|LC276|CN164|DC7|ND7|NR3|FL2|GC6|CC1|CL3|ST2|CL1|SP4730
5166|NM3522|PR2|DP83|LC276|CN16|DC1|ND1|NR3|FL2|GC6|CC1|CL4|ST2|CL1|SP4731
5167|NM3523|PR2|DP83|LC276|CN134|DC7|ND4|NR3|FL2|GC6|CC1|CL4|ST2|CL1|SP4732
5168|NM1022|PR2|DP83|LC276|CN21|DC2|ND1|NR3|FL2|GC2|CC1|CL4|ST2|CL1|SP4733
5169|NM3524|PR2|DP83|LC262|CN182|DC3|ND1|NR3|FL1|GC2|CC1|CL3|ST3|CL1|SP4734
5170|NM3525|PR2|DP88|LC277|CN24|DC7|ND6|NR3|FL2|GC2|CC3|CL2|ST2|CL1|SP4735
5171|NM3526|PR2|DP266|LC695|CN31|DC7|ND10|NR3|FL1|GC2|CC1|CL2|ST2|CL1|SP4736
5172|NM3527|PR2|DP85|LC114|CN175|DC7|ND9|NR2|FL2|GC2|CC1|CL4|ST2|CL1|SP4737
5173|NM37|PR2|DP85|LC114|CN105|DC2|ND1|NR2|FL2|GC2|CC1|CL2|ST2|CL1|SP4738
5174|NM3528|PR2|DP85|LC282|CN105|DC7|ND9|NR3|FL2|GC2|CC1|CL3|ST2|CL1|SP4739
5175|NM3529|PR2|DP85|LC282|CN15|DC4|ND1|NR3|FL2|GC6|CC3|CL2|ST2|CL1|SP4740
5176|NM3530|PR2|DP89|LC696|CN80|DC1|ND1|NR6|FL2|GC10|CC3|CL2|ST3|CL1|SP4741
5177|NM3531|PR2|DP89|LC697|CN16|DC8|ND1|NR2|FL1|GC6|CC3|CL4|ST3|CL1|SP4742
5178|NM595|PR2|DP89|LC279|CN23|DC4|ND1|NR2|FL1|GC2|CC3|CL2|ST3|CL1|SP4743
5179|NM142|PR2|DP89|LC279|CN126|DC7|ND6|NR3|FL1|GC6|CC3|CL3|ST1|CL1|SP4744
5180|NM3532|PR2|DP86|LC698|CN89|DC1|ND1|NR3|FL2|GC6|CC1|CL2|ST1|CL1|SP4745
5181|NM3533|PR2|DP82|LC261|CN250|DC7|ND9|NR2|FL2|GC2|CC1|CL3|ST2|CL1|SP4746
5182|NM3534|PR2|DP82|LC261|CN41|DC7|ND9|NR2|FL2|GC2|CC1|CL3|ST3|CL1|SP4747
5183|NM3535|PR2|DP82|LC699|CN80|DC1|ND1|NR3|FL2|GC2|CC1|CL4|ST2|CL2|SP4748
5184|NM3536|PR11|DP137|LC404|CN56|DC7|ND10|NR2|FL2|GC2|CC1|CL4|ST2|CL1|SP4749
5185|NM2802|PR11|DP137|LC404|CN41|DC7|ND10|NR2|FL2|GC2|CC1|CL4|ST2|CL1|SP4750
5186|NM1234|PR11|DP137|LC404|CN95|DC7|ND6|NR2|FL1|GC2|CC1|CL5|ST2|CL1|SP4751
5187|NM3537|PR11|DP137|LC700|CN1|DC1|ND1|NR3|FL2|GC6|CC1|CL2|ST1|CL1|SP4752
5188|NM2963|PR11|DP186|LC485|CN24|DC2|ND1|NR2|FL1|GC2|CC1|CL4|ST2|CL1|SP4753
5189|NM3538|PR11|DP181|LC480|CN21|DC7|ND2|NR2|FL2|GC2|CC1|CL2|ST2|CL1|SP4754
5190|NM3539|PR11|DP181|LC480|CN61|DC2|ND1|NR2|FL4|GC2|CC1|CL4|ST2|CL1|SP4755
5191|NM3540|PR11|DP267|LC701|CN45|DC7|ND6|NR10|FL2|GC8|CC1|CL2|ST2|CL1|SP4756
5192|NM1085|PR11|DP185|LC702|CN105|DC7|ND2|NR2|FL2|GC2|CC1|CL2|ST2|CL1|SP4757
5193|NM3541|PR11|DP183|LC630|CN24|DC2|ND1|NR3|FL1|GC1|CC1|CL2|ST2|CL1|SP4758
5194|NM3542|PR11|DP183|LC630|CN15|DC1|ND1|NR3|FL1|GC6|CC1|CL2|ST1|CL1|SP4759
5195|NM1525|PR7|DP172|LC191|CN23|DC7|ND4|NR10|FL2|GC2|CC3|CL5|ST2|CL1|SP4760
5196|NM600|PR7|DP80|LC331|CN23|DC7|ND2|NR2|FL2|GC2|CC1|CL2|ST2|CL1|SP1520
5197|NM3543|PR7|DP80|LC331|CN16|DC1|ND1|NR2|FL2|GC2|CC1|CL3|ST2|CL1|SP4761
5198|NM1183|PR7|DP232|LC558|CN16|DC1|ND1|NR2|FL2|GC3|CC1|CL5|ST1|CL1|SP4762
5199|NM3544|PR7|DP232|LC558|CN6|DC1|ND1|NR2|FL2|GC3|CC3|CL5|ST1|CL1|SP4763
5200|NM3545|PR7|DP232|LC558|CN64|DC1|ND1|NR2|FL2|GC3|CC3|CL5|ST1|CL1|SP4662
5201|NM165|PR7|DP232|LC558|CN15|DC2|ND1|NR2|FL2|GC3|CC3|CL5|ST2|CL1|SP4764
5202|NM2599|PR7|DP232|LC558|CN5|DC2|ND1|NR2|FL2|GC4|CC3|CL5|ST2|CL1|SP4765
5203|NM3546|PR7|DP232|LC558|CN24|DC2|ND1|NR3|FL2|GC2|CC1|CL5|ST2|CL1|SP4766
5204|NM699|PR7|DP232|LC558|CN16|DC4|ND1|NR2|FL2|GC3|CC3|CL5|ST2|CL1|SP4767
5205|NM3547|PR7|DP232|LC558|CN45|DC2|ND1|NR2|FL2|GC3|CC3|CL5|ST1|CL1|SP4768
5206|NM3548|PR7|DP232|LC558|CN15|DC1|ND1|NR2|FL2|GC3|CC3|CL5|ST1|CL1|SP4769
5207|NM3549|PR7|DP178|LC703|CN1|DC4|ND1|NR2|FL2|GC2|CC1|CL5|ST2|CL1|SP4770
5208|NM2266|PR7|DP178|LC703|CN21|DC2|ND1|NR2|FL2|GC6|CC3|CL5|ST2|CL1|SP4771
5209|NM1126|PR7|DP268|LC704|CN125|DC7|ND6|NR2|FL2|GC8|CC3|CL5|ST2|CL1|SP4772
5210|NM1085|PR7|DP268|LC704|CN126|DC7|ND3|NR2|FL2|GC2|CC3|CL5|ST2|CL1|SP4773
5211|NM3550|PR7|DP268|LC704|CN5|DC2|ND1|NR2|FL2|GC2|CC3|CL5|ST2|CL1|SP4774
5212|NM3551|PR7|DP268|LC704|CN6|DC7|ND4|NR2|FL2|GC2|CC1|CL5|ST2|CL1|SP4775
5213|NM3552|PR7|DP268|LC704|CN15|DC2|ND1|NR9|FL2|GC2|CC3|CL5|ST2|CL1|SP4776
5214|NM2266|PR7|DP268|LC704|CN45|DC1|ND1|NR2|FL2|GC6|CC3|CL5|ST2|CL1|SP4777
5215|NM37|PR7|DP268|LC704|CN6|DC7|ND4|NR2|FL2|GC2|CC3|CL5|ST2|CL2|SP4778
5216|NM1930|PR7|DP268|LC704|CN95|DC7|ND6|NR2|FL2|GC2|CC3|CL5|ST2|CL2|SP4779
5217|NM609|PR7|DP268|LC704|CN296|DC1|ND1|NR2|FL2|GC3|CC3|CL5|ST1|CL1|SP4780
5218|NM3553|PR7|DP173|LC473|CN5|DC7|ND5|NR2|FL2|GC8|CC3|CL5|ST2|CL1|SP4781
5219|NM3554|PR7|DP157|LC295|CN105|DC7|ND6|NR9|FL1|GC2|CC3|CL5|ST1|CL1|SP3316
5220|NM2892|PR7|DP157|LC295|CN126|DC2|ND1|NR2|FL2|GC2|CC3|CL5|ST1|CL1|SP4782
5221|NM2667|PR7|DP269|LC705|CN23|DC2|ND1|NR3|FL2|GC2|CC3|CL5|ST2|CL1|SP4783
5222|NM3555|PR7|DP269|LC705|CN105|DC7|ND8|NR9|FL2|GC3|CC3|CL5|ST1|CL1|SP4784
5223|NM215|PR7|DP269|LC705|CN5|DC7|ND4|NR2|FL2|GC3|CC3|CL5|ST1|CL1|SP4785
5224|NM3556|PR7|DP269|LC705|CN1|DC7|ND4|NR3|FL2|GC6|CC3|CL5|ST1|CL1|SP4786
5225|NM3557|PR7|DP269|LC705|CN105|DC2|ND1|NR3|FL2|GC6|CC1|CL5|ST1|CL1|SP4787
5226|NM3558|PR7|DP269|LC705|CN6|DC2|ND1|NR2|FL2|GC3|CC3|CL5|ST1|CL1|SP4788
5227|NM3559|PR7|DP270|LC706|CN88|DC2|ND1|NR2|FL2|GC3|CC3|CL5|ST2|CL1|SP4789
5228|NM165|PR7|DP55|LC15|CN23|DC1|ND1|NR3|FL2|GC2|CC1|CL5|ST1|CL1|SP4790
5229|NM3560|PR7|DP154|LC450|CN95|DC2|ND1|NR3|FL2|GC2|CC3|CL5|ST2|CL1|SP4791
5230|NM122|PR7|DP154|LC373|CN21|DC1|ND1|NR3|FL2|GC6|CC3|CL5|ST2|CL1|SP4792
5231|NM3561|PR7|DP154|LC373|CN1|DC7|ND10|NR2|FL2|GC2|CC3|CL2|ST1|CL1|SP4793
5232|NM699|PR7|DP271|LC707|CN1|DC1|ND1|NR3|FL2|GC2|CC3|CL5|ST1|CL1|SP4794
5233|NM419|PR7|DP271|LC707|CN24|DC7|ND3|NR3|FL2|GC6|CC1|CL5|ST2|CL1|SP4795
5234|NM1054|PR7|DP271|LC707|CN37|DC2|ND1|NR3|FL2|GC4|CC1|CL5|ST2|CL1|SP4796
5235|NM3562|PR7|DP271|LC707|CN95|DC6|ND1|NR2|FL2|GC4|CC3|CL5|ST2|CL1|SP4797
5236|NM3562|PR7|DP271|LC707|CN105|DC6|ND1|NR2|FL2|GC6|CC1|CL5|ST2|CL1|SP4798
5237|NM37|PR7|DP271|LC707|CN24|DC7|ND10|NR3|FL2|GC2|CC3|CL5|ST2|CL1|SP4799
5238|NM3563|PR7|DP174|LC474|CN95|DC7|ND4|NR2|FL2|GC2|CC1|CL5|ST2|CL1|SP4800
5239|NM3564|PR7|DP174|LC474|CN23|DC2|ND1|NR2|FL2|GC2|CC1|CL3|ST3|CL1|SP4801
5240|NM3565|PR7|DP174|LC474|CN45|DC1|ND1|NR2|FL2|GC2|CC1|CL4|ST2|CL1|SP4802
5241|NM3566|PR7|DP174|LC474|CN305|DC1|ND1|NR2|FL2|GC6|CC1|CL4|ST3|CL1|SP4803
5242|NM323|PR7|DP174|LC474|CN54|DC1|ND1|NR2|FL2|GC2|CC1|CL4|ST3|CL1|SP4804
5243|NM3567|PR7|DP174|LC474|CN201|DC1|ND1|NR2|FL2|GC3|CC1|CL4|ST3|CL1|SP4805
5244|NM3568|PR7|DP170|LC471|CN6|DC2|ND1|NR3|FL2|GC4|CC3|CL2|ST3|CL1|SP4806
5245|NM3569|PR7|DP170|LC471|CN5|DC3|ND1|NR2|FL2|GC3|CC3|CL5|ST2|CL1|SP4807
5246|NM142|PR7|DP170|LC294|CN23|DC2|ND1|NR3|FL2|GC2|CC3|CL5|ST2|CL1|SP4808
5247|NM3570|PR7|DP106|LC708|CN23|DC2|ND1|NR3|FL2|GC4|CC3|CL5|ST1|CL1|SP4809
5248|NM3571|PR7|DP106|LC708|CN15|DC7|ND5|NR3|FL2|GC4|CC1|CL5|ST1|CL1|SP4810
5249|NM3572|PR7|DP106|LC708|CN17|DC7|ND6|NR3|FL2|GC1|CC1|CL5|ST1|CL1|SP4811
5250|NM3573|PR7|DP106|LC708|CN15|DC7|ND6|NR2|FL2|GC2|CC3|CL5|ST2|CL1|SP4812
5251|NM3574|PR7|DP106|LC708|CN1|DC6|ND1|NR2|FL2|GC4|CC3|CL5|ST2|CL1|SP4813
5252|NM3575|PR7|DP106|LC708|CN61|DC2|ND1|NR3|FL2|GC2|CC3|CL5|ST2|CL1|SP4814
5253|NM2566|PR7|DP175|LC475|CN1|DC1|ND1|NR3|FL2|GC2|CC3|CL5|ST2|CL1|SP4815
5254|NM3576|PR7|DP69|LC195|CN6|DC7|ND8|NR2|FL2|GC2|CC3|CL5|ST1|CL1|SP4816
5255|NM3577|PR7|DP69|LC195|CN105|DC7|ND6|NR2|FL2|GC8|CC3|CL5|ST2|CL1|SP4817
5256|NM139|PR7|DP69|LC195|CN105|DC7|ND10|NR2|FL2|GC2|CC3|CL5|ST2|CL1|SP4818
5257|NM3578|PR7|DP69|LC195|CN95|DC7|ND8|NR3|FL2|GC2|CC1|CL5|ST1|CL1|SP4819
5258|NM2892|PR7|DP272|LC586|CN15|DC2|ND1|NR2|FL2|GC6|CC3|CL5|ST2|CL1|SP4820
5259|NM1394|PR7|DP272|LC586|CN15|DC2|ND1|NR3|FL2|GC6|CC3|CL5|ST1|CL1|SP4821
5260|NM2575|PR7|DP272|LC586|CN1|DC2|ND1|NR2|FL2|GC2|CC3|CL5|ST1|CL1|SP4822
5261|NM2642|PR7|DP272|LC432|CN60|DC10|ND1|NR6|FL2|GC3|CC1|CL5|ST2|CL1|SP4823
5262|NM1085|PR7|DP272|LC432|CN105|DC7|ND7|NR2|FL2|GC2|CC1|CL5|ST3|CL1|SP4824
5263|NM3579|PR7|DP177|LC709|CN86|DC2|ND1|NR2|FL2|GC2|CC1|CL5|ST2|CL2|SP4825
5264|NM3580|PR7|DP177|LC709|CN1|DC2|ND1|NR2|FL2|GC2|CC3|CL5|ST2|CL1|SP4826
5265|NM328|PR18|DP197|LC710|CN5|DC2|ND1|NR2|FL2|GC5|CC1|CL5|ST1|CL1|SP4827
5266|NM467|PR18|DP197|LC710|CN1|DC7|ND3|NR2|FL2|GC6|CC1|CL5|ST1|CL1|SP4828
5267|NM1466|PR18|DP197|LC710|CN15|DC7|ND7|NR2|FL2|GC5|CC3|CL5|ST1|CL1|SP4829
5268|NM34|PR18|DP189|LC489|CN45|DC7|ND4|NR3|FL1|GC10|CC3|CL2|ST5|CL1|SP4830
5269|NM122|PR18|DP190|LC711|CN23|DC7|ND10|NR2|FL2|GC4|CC1|CL5|ST1|CL1|SP4831
5270|NM2697|PR18|DP190|LC711|CN6|DC1|ND1|NR3|FL2|GC5|CC3|CL5|ST1|CL1|SP4832
5271|NM465|PR18|DP190|LC711|CN175|DC7|ND10|NR2|FL2|GC5|CC3|CL5|ST2|CL1|SP4833
5272|NM321|PR18|DP190|LC712|CN89|DC7|ND4|NR3|FL2|GC5|CC1|CL5|ST1|CL1|SP4834
5273|NM37|PR18|DP190|LC490|CN126|DC2|ND1|NR3|FL2|GC5|CC1|CL5|ST2|CL1|SP4835
5274|NM951|PR18|DP190|LC490|CN23|DC2|ND1|NR3|FL2|GC5|CC1|CL5|ST1|CL1|SP4836
5275|NM3581|PR18|DP190|LC490|CN89|DC2|ND1|NR3|FL2|GC1|CC3|CL5|ST1|CL1|SP4837
5276|NM3449|PR18|DP190|LC713|CN6|DC7|ND10|NR3|FL2|GC5|CC3|CL5|ST1|CL1|SP4838
5277|NM3582|PR18|DP190|LC713|CN15|DC7|ND10|NR3|FL2|GC5|CC1|CL5|ST1|CL1|SP4839
5278|NM3583|PR18|DP190|LC713|CN24|DC1|ND1|NR3|FL2|GC5|CC3|CL5|ST2|CL1|SP4840
5279|NM604|PR18|DP190|LC714|CN64|DC7|ND5|NR3|FL2|GC5|CC1|CL5|ST1|CL1|SP4841
5280|NM3055|PR18|DP190|LC714|CN7|DC2|ND1|NR3|FL2|GC5|CC3|CL5|ST1|CL1|SP4842
5281|NM1126|PR18|DP187|LC486|CN21|DC4|ND1|NR3|FL1|GC2|CC1|CL4|ST2|CL1|SP4843
5282|NM3584|PR18|DP187|LC486|CN45|DC1|ND1|NR3|FL1|GC5|CC1|CL5|ST2|CL1|SP4844
5283|NM228|PR18|DP187|LC715|CN15|DC2|ND1|NR3|FL2|GC5|CC3|CL5|ST2|CL1|SP4845
5284|NM3585|PR18|DP187|LC716|CN15|DC2|ND1|NR3|FL2|GC5|CC1|CL5|ST2|CL1|SP4846
5285|NM1064|PR18|DP188|LC717|CN5|DC7|ND2|NR2|FL2|GC4|CC1|CL5|ST3|CL1|SP4847
5286|NM3586|PR18|DP188|LC718|CN6|DC7|ND6|NR2|FL2|GC5|CC3|CL5|ST2|CL1|SP4848
5287|NM3587|PR18|DP188|LC718|CN95|DC3|ND1|NR2|FL2|GC1|CC3|CL5|ST2|CL1|SP4849
5288|NM3588|PR18|DP188|LC487|CN5|DC2|ND1|NR3|FL2|GC2|CC3|CL5|ST1|CL1|SP4850
5289|NM3589|PR18|DP188|LC487|CN45|DC2|ND1|NR3|FL2|GC5|CC3|CL5|ST1|CL1|SP4851
5290|NM3590|PR1|DP14|LC109|CN80|DC7|ND10|NR2|FL2|GC8|CC1|CL4|ST2|CL1|SP4852
5291|NM3591|PR1|DP14|LC164|CN1|DC7|ND9|NR2|FL2|GC2|CC1|CL3|ST2|CL1|SP4853
5292|NM38|PR1|DP14|LC164|CN16|DC7|ND10|NR2|FL2|GC2|CC1|CL3|ST2|CL1|SP4854
5293|NM3592|PR1|DP14|LC164|CN84|DC7|ND10|NR2|FL1|GC8|CC1|CL4|ST2|CL1|SP4855
5294|NM3593|PR1|DP14|LC164|CN15|DC7|ND10|NR10|FL2|GC2|CC1|CL5|ST3|CL1|SP2906
5295|NM3594|PR1|DP14|LC164|CN432|DC5|ND1|NR2|FL1|GC3|CC1|CL1|ST2|CL2|SP4856
5296|NM3595|PR1|DP14|LC31|CN61|DC7|ND10|NR2|FL1|GC1|CC1|CL2|ST2|CL1|SP4857
5297|NM340|PR1|DP14|LC34|CN110|DC7|ND10|NR2|FL2|GC2|CC3|CL2|ST2|CL1|SP4858
5298|NM228|PR1|DP14|LC34|CN61|DC7|ND10|NR2|FL1|GC4|CC1|CL4|ST3|CL1|SP4859
5299|NM503|PR1|DP14|LC34|CN65|DC7|ND10|NR2|FL2|GC2|CC1|CL4|ST3|CL1|SP4860
5300|NM3596|PR1|DP14|LC34|CN110|DC1|ND1|NR10|FL2|GC2|CC1|CL3|ST2|CL1|SP4861
5301|NM670|PR1|DP44|LC104|CN80|DC2|ND1|NR3|FL2|GC1|CC1|CL3|ST3|CL1|SP4862
5302|NM3223|PR1|DP44|LC100|CN1|DC2|ND1|NR3|FL2|GC1|CC1|CL3|ST3|CL1|SP4863
5303|NM3597|PR1|DP44|LC107|CN54|DC1|ND1|NR10|FL2|GC1|CC1|CL2|ST3|CL1|SP4864
5304|NM17|PR1|DP44|LC107|CN16|DC3|ND1|NR3|FL1|GC1|CC1|CL3|ST3|CL1|SP4865
5305|NM3598|PR1|DP9|LC147|CN24|DC4|ND1|NR2|FL2|GC2|CC1|CL3|ST2|CL2|SP4866
5306|NM3599|PR1|DP69|LC191|CN126|DC6|ND1|NR3|FL1|GC4|CC2|CL6|ST3|CL1|SP4867
5307|NM1082|PR1|DP69|LC191|CN5|DC2|ND1|NR3|FL1|GC4|CC1|CL2|ST3|CL1|SP2783
5308|NM3600|PR1|DP69|LC195|CN23|DC3|ND1|NR9|FL4|GC2|CC1|CL4|ST2|CL2|SP4868
5309|NM358|PR1|DP69|LC195|CN100|DC3|ND1|NR9|FL4|GC2|CC1|CL3|ST2|CL2|SP4869
5310|NM3601|PR1|DP69|LC195|CN54|DC7|ND7|NR10|FL2|GC4|CC1|CL3|ST1|CL1|SP4870
5311|NM3602|PR1|DP69|LC187|CN95|DC3|ND1|NR3|FL1|GC4|CC1|CL3|ST2|CL1|SP4871
5312|NM1052|PR1|DP1|LC221|CN22|DC3|ND1|NR3|FL1|GC1|CC1|CL3|ST3|CL1|SP4872
5313|NM863|PR1|DP1|LC232|CN64|DC2|ND1|NR2|FL2|GC1|CC1|CL2|ST3|CL1|SP4873
5314|NM3224|PR1|DP1|LC114|CN1|DC7|ND9|NR10|FL2|GC2|CC1|CL3|ST2|CL1|SP4874
5315|NM3603|PR1|DP1|LC1|CN250|DC7|ND10|NR2|FL2|GC1|CC1|CL3|ST2|CL1|SP4875
5316|NM3604|PR1|DP1|LC1|CN24|DC2|ND1|NR2|FL1|GC4|CC1|CL3|ST1|CL1|SP4876
5317|NM3605|PR1|DP1|LC125|CN56|DC2|ND1|NR10|FL2|GC1|CC1|CL2|ST3|CL1|SP4877
5318|NM37|PR1|DP34|LC65|CN6|DC7|ND5|NR10|FL3|GC2|CC1|CL3|ST2|CL1|SP4878
5319|NM137|PR1|DP34|LC196|CN51|DC4|ND1|NR3|FL4|GC2|CC1|CL3|ST2|CL2|SP4879
5320|NM3606|PR1|DP60|LC179|CN15|DC6|ND1|NR3|FL4|GC2|CC1|CL3|ST2|CL1|SP4880
5321|NM1085|PR1|DP11|LC32|CN24|DC7|ND8|NR3|FL6|GC2|CC1|CL2|ST3|CL1|SP4881
5322|NM3607|PR1|DP11|LC32|CN61|DC3|ND1|NR3|FL1|GC1|CC1|CL3|ST2|CL1|SP4882
5323|NM808|PR1|DP11|LC636|CN100|DC7|ND7|NR10|FL1|GC2|CC1|CL3|ST1|CL2|SP4883
5324|NM3608|PR1|DP11|LC636|CN16|DC4|ND1|NR10|FL2|GC2|CC1|CL2|ST1|CL1|SP4884
5325|NM905|PR1|DP11|LC636|CN1|DC7|ND6|NR10|FL2|GC2|CC1|CL2|ST2|CL1|SP1282
5326|NM3609|PR1|DP11|LC636|CN80|DC4|ND1|NR10|FL2|GC3|CC1|CL2|ST2|CL1|SP4885
